dog_id,hs_condition,days_from_present,months_from_present
46730,1801,1756,57.68
46730,1817,902,29.68
29610,101,994,32.68
29610,102,2607,85.68
29610,201,994,32.68
29610,304,994,32.68
29610,305,994,32.68
29610,1110,933,30.68
29610,1113,933,30.68
77033,305,902,29.68
77033,306,902,29.68
77033,1640,902,29.68
35439,1816,3003,98.68
62237,1817,2029,66.68
54275,202,872,28.68
54275,412,2241,73.68
54275,426,2121,69.68
54275,432,841,27.68
93940,203,2821,92.68
93940,411,2882,94.68
93940,1008,1603,52.68
65663,504,2607,85.68
65663,406,2090,68.68
65663,504,2607,85.68
65663,1113,933,30.68
25008,116,1421,46.68
25008,1105,6351,208.68
25008,1312,6320,207.68
25008,1627,7082,232.68
25008,1798,6412,210.68
25008,1801,2486,81.68
25008,1805,2699,88.68
26063,1110,1480,48.68
73521,1609,1360,44.68
73521,1803,1360,44.68
53017,101,2210,72.68
53017,106,2210,72.68
53017,198,2210,72.68
53017,1598,1845,60.68
53017,198,2210,72.68
53017,498,1845,60.68
59464,915,5012,164.68
59464,916,2029,66.68
59464,1113,1725,56.68
59464,1312,964,31.68
92061,705,2791,91.68
92061,708,2272,74.68
92061,712,2241,73.68
92061,1609,4586,150.68
92061,1617,4586,150.68
68595,202,3125,102.68
68595,304,1786,58.68
68595,1106,3186,104.68
68595,1701,2060,67.68
68595,1805,3643,119.68
72867,206,2363,77.68
96520,1630,2455,80.68
10258,406,1817,59.68
10258,411,2455,80.68
10258,1110,3278,107.68
13057,201,1146,37.68
13057,202,994,32.68
13057,305,994,32.68
13057,914,6139,201.68
64767,202,1876,61.68
64767,423,1511,49.68
64767,426,1511,49.68
64767,1108,1937,63.68
37268,1598,1299,42.68
37268,1110,1330,43.68
37268,1116,1360,44.68
102672,411,629,20.68
102672,809,1025,33.68
102688,304,3702,121.68
102688,305,660,21.68
102688,306,2182,71.68
102688,498,3702,121.68
102688,998,1421,46.68
102688,1105,1421,46.68
102688,1198,599,19.68
85373,1598,1115,36.68
62684,202,1876,61.68
62684,412,1876,61.68
62684,423,1876,61.68
62684,426,1876,61.68
62684,705,1086,35.68
5601,202,841,27.68
5601,405,811,26.68
5601,1627,2151,70.68
5601,1803,872,28.68
100398,1627,749,24.68
23744,305,2151,70.68
23744,306,2151,70.68
23744,404,4678,153.68
23744,1113,1452,47.68
23744,1703,2913,95.68
23744,1801,5104,167.68
77012,404,2516,82.68
77012,406,2333,76.68
77012,432,964,31.68
77012,1622,1998,65.68
77012,1701,3033,99.68
77012,1705,1025,33.68
77012,1817,1055,34.68
78683,604,1421,46.68
93021,711,780,25.68
15369,1098,1817,59.68
29643,304,1391,45.68
29643,1113,902,29.68
29643,1898,2852,93.68
61930,208,1452,47.68
61930,304,2302,75.68
61930,423,2972,97.68
61930,426,2060,67.68
61930,606,1452,47.68
61930,706,3702,121.68
61930,714,1968,64.68
61930,809,1391,45.68
61930,1215,1511,49.68
61930,1701,1695,55.68
61930,1798,2576,84.68
9804,306,994,32.68
82807,1105,1725,56.68
11950,202,1025,33.68
11950,304,1360,44.68
11950,498,2821,92.68
11950,1312,2090,68.68
11950,1627,3521,115.68
5046,1110,1330,43.68
5046,1637,933,30.68
5046,1810,1511,49.68
26413,305,1511,49.68
26413,420,2607,85.68
26413,1215,3702,121.68
26413,1910,2607,85.68
63997,1117,1452,47.68
63997,1701,1542,50.68
79331,298,3247,106.68
79331,304,6259,205.68
79331,429,1025,33.68
79331,803,1907,62.68
79331,898,1907,62.68
79331,1106,3337,109.68
79331,1113,2029,66.68
79331,1216,1146,37.68
79331,1701,6200,203.68
79331,1810,5804,190.68
70134,304,1360,44.68
70134,305,1360,44.68
70134,306,2547,83.68
70134,307,1360,44.68
70134,407,3916,128.68
70134,426,3916,128.68
70134,916,964,31.68
70134,1113,1025,33.68
70134,1701,1968,64.68
70134,1801,902,29.68
64461,1617,1115,36.68
57492,202,933,30.68
57492,311,4890,160.68
57492,406,933,30.68
57492,426,933,30.68
57492,705,933,30.68
57492,1605,3551,116.68
97062,102,902,29.68
97062,205,902,29.68
97062,304,872,28.68
97062,305,1238,40.68
97062,426,2029,66.68
97062,504,902,29.68
61750,202,1360,44.68
61750,306,629,20.68
61750,423,1756,57.68
61750,1617,2425,79.68
61750,1627,1603,52.68
56995,102,1238,40.68
56995,205,1238,40.68
56995,304,4433,145.68
56995,305,2972,97.68
56995,412,4433,145.68
56995,498,1876,61.68
56995,512,1511,49.68
56995,514,1452,47.68
56995,1305,1876,61.68
53563,117,2302,75.68
53563,1801,1968,64.68
14949,198,2182,71.68
14949,304,994,32.68
14949,305,994,32.68
14949,307,994,32.68
14949,398,1115,36.68
14949,1113,1360,44.68
14949,1609,1786,58.68
14949,1617,2699,88.68
14949,1637,2210,72.68
14949,1813,3094,101.68
102260,708,568,18.68
102260,1605,599,19.68
95111,504,2516,82.68
95111,201,1207,39.68
95111,307,1330,43.68
95111,504,2516,82.68
95111,713,2821,92.68
95111,1812,2394,78.68
47680,108,1998,65.68
47680,202,1299,42.68
47680,306,1633,53.68
47680,1801,3278,107.68
47680,1817,3064,100.68
65261,712,4190,137.68
65261,1617,4037,132.68
89717,305,1025,33.68
89717,426,7842,257.68
68423,1640,1572,51.68
21072,426,1238,40.68
21072,712,3582,117.68
65713,102,1025,33.68
65713,205,1025,33.68
65713,1113,1421,46.68
65713,1298,1115,36.68
65713,1802,4647,152.68
65713,1898,4313,141.68
89628,412,1542,50.68
89628,708,1542,50.68
89628,709,872,28.68
89628,712,1542,50.68
89628,914,1511,49.68
89628,915,1511,49.68
89628,916,1511,49.68
89628,1801,1330,43.68
35701,610,964,31.68
35701,1098,933,30.68
32860,305,2882,94.68
32860,307,1086,35.68
85524,1001,2852,93.68
85524,1609,2852,93.68
85524,1616,1937,63.68
85524,1617,2852,93.68
85524,1701,2699,88.68
89365,305,2455,80.68
19331,1110,902,29.68
19331,1113,902,29.68
64722,102,902,29.68
64722,198,902,29.68
64722,407,902,29.68
64722,429,1542,50.68
64722,809,3156,103.68
50422,1215,1421,46.68
50422,1298,1391,45.68
34690,102,2241,73.68
34690,109,2241,73.68
34690,404,1511,49.68
34690,406,1511,49.68
34690,608,1876,61.68
34690,1113,1876,61.68
34690,1211,1876,61.68
34690,1215,1146,37.68
34690,1704,1115,36.68
41111,426,3794,124.68
41111,1204,1603,52.68
66952,101,1146,37.68
66952,205,1268,41.68
66952,305,1511,49.68
66952,1205,1207,39.68
66952,1701,4343,142.68
66952,1798,5621,184.68
66952,1801,1055,34.68
58880,1701,1177,38.68
58880,1801,1025,33.68
41753,305,1817,59.68
41753,306,1817,59.68
41753,414,1299,42.68
41753,428,1146,37.68
41753,1216,1452,47.68
41753,1298,1330,43.68
41753,1898,4708,154.68
56930,1605,1238,40.68
56930,1622,1207,39.68
56930,1634,1207,39.68
56930,1640,1207,39.68
86714,406,1360,44.68
86714,911,1086,35.68
56044,1898,1480,48.68
65373,1110,841,27.68
65373,1601,1360,44.68
65373,1817,1572,51.68
65373,1898,2852,93.68
8993,203,5163,169.68
8993,713,1268,41.68
25153,1701,1146,37.68
25153,1801,1756,57.68
71992,102,1330,43.68
71992,205,1695,55.68
71992,304,964,31.68
71992,604,933,30.68
71992,1198,964,31.68
71992,1609,5774,189.68
71992,1637,6078,199.68
81016,407,2425,79.68
81016,432,2729,89.68
81016,604,1725,56.68
81016,1617,2729,89.68
81016,1622,1207,39.68
93640,206,721,23.68
93640,407,2699,88.68
93640,412,2699,88.68
93640,423,2699,88.68
93640,428,902,29.68
93640,712,2699,88.68
93640,1216,3186,104.68
93640,1298,3551,116.68
93640,1312,3186,104.68
93640,1628,1299,42.68
93640,1817,2821,92.68
79008,1802,933,30.68
100582,110,1845,60.68
100582,198,2699,88.68
100582,305,1756,57.68
100582,306,1756,57.68
100582,423,994,32.68
100582,504,3643,119.68
100582,1312,3064,100.68
248,304,1452,47.68
248,305,1238,40.68
248,406,1786,58.68
248,407,1480,48.68
248,798,1511,49.68
248,998,1177,38.68
248,1805,3612,118.68
78811,1627,2668,87.68
85628,428,994,32.68
23692,202,2029,66.68
23692,304,1756,57.68
23692,915,1268,41.68
23692,1637,1817,59.68
23692,1701,1633,53.68
23692,1801,1421,46.68
23692,1802,1572,51.68
74454,305,994,32.68
74454,713,2760,90.68
96115,306,749,24.68
96115,1813,749,24.68
72291,298,1207,39.68
72291,708,1207,39.68
72291,715,1998,65.68
72291,914,1998,65.68
72291,1708,5255,172.68
36342,202,1146,37.68
36342,1304,1603,52.68
33163,916,1055,34.68
33163,1815,2394,78.68
30506,305,1876,61.68
30506,306,1876,61.68
30506,1617,4037,132.68
30506,1630,4190,137.68
30506,1801,1907,62.68
30506,1817,1542,50.68
61763,405,1299,42.68
102476,1817,994,32.68
100348,104,1330,43.68
100348,304,1330,43.68
100348,407,1391,45.68
100348,504,1786,58.68
100348,908,1817,59.68
100348,1113,2210,72.68
86608,102,1238,40.68
86608,205,1238,40.68
86608,304,1391,45.68
86608,305,1391,45.68
86608,398,1391,45.68
48747,426,1055,34.68
48747,514,1207,39.68
29324,1110,1391,45.68
98794,426,902,29.68
98794,601,1146,37.68
98794,607,902,29.68
98794,1117,1177,38.68
98794,1801,902,29.68
61395,1001,2090,68.68
81135,504,5529,181.68
81135,102,2607,85.68
81135,201,2607,85.68
81135,426,5894,193.68
81135,504,6259,205.68
81135,1110,2607,85.68
81135,1305,6259,205.68
26073,1801,1421,46.68
26073,1817,1146,37.68
87143,305,1603,52.68
87143,1817,1055,34.68
87143,1998,3247,106.68
78121,1801,2455,80.68
78121,1816,1421,46.68
67271,1801,1786,58.68
19497,101,3094,101.68
19497,102,1603,52.68
19497,103,3064,100.68
19497,304,1603,52.68
19497,306,1603,52.68
19497,426,3125,102.68
19497,1898,3125,102.68
26128,108,2486,81.68
26128,405,2547,83.68
26128,426,2547,83.68
26128,1801,2060,67.68
45094,202,3306,108.68
45094,305,994,32.68
45094,405,3306,108.68
45094,424,3186,104.68
45094,809,1968,64.68
45094,1117,4008,131.68
50142,304,994,32.68
50142,1312,1695,55.68
11427,504,5012,164.68
11427,1198,4951,162.68
11427,511,2029,66.68
11427,1117,4951,162.68
11427,1605,5012,164.68
9579,305,3702,121.68
9579,426,4555,149.68
9579,1106,4252,139.68
9579,1618,5682,186.68
97987,798,2272,74.68
13567,305,1511,49.68
13567,398,1511,49.68
13567,906,1146,37.68
13567,908,1146,37.68
83846,105,1055,34.68
83846,198,1055,34.68
83846,110,1055,34.68
85602,112,1937,63.68
85602,1798,1238,40.68
39474,304,1238,40.68
39474,305,1480,48.68
39474,504,1238,40.68
39474,510,1055,34.68
39474,708,2455,80.68
39474,1117,1238,40.68
39474,1616,1086,35.68
39474,1617,1086,35.68
85662,304,1876,61.68
85662,307,1876,61.68
85662,432,1086,35.68
72443,304,1268,41.68
72443,305,1268,41.68
72443,406,2729,89.68
72443,498,2729,89.68
81376,405,2852,93.68
81376,406,2852,93.68
81376,407,2852,93.68
81376,423,2852,93.68
81376,916,3398,111.68
81376,1898,2729,89.68
61622,411,1360,44.68
61622,709,2972,97.68
61622,1801,1115,36.68
97427,1616,2668,87.68
19807,304,2090,68.68
19807,307,2090,68.68
19807,519,933,30.68
19807,1215,3582,117.68
19807,1817,1086,35.68
1191,305,2394,78.68
1191,1113,1452,47.68
2647,408,4099,134.68
2647,410,3947,129.68
2647,423,4099,134.68
2647,424,4099,134.68
2647,426,4099,134.68
2647,428,1725,56.68
2647,1701,1542,50.68
15289,202,872,28.68
15289,304,1330,43.68
15289,412,1876,61.68
96540,209,1360,44.68
96540,1898,1817,59.68
58409,706,2121,69.68
58409,1634,2090,68.68
58409,1813,1299,42.68
90427,1617,1360,44.68
90427,1705,841,27.68
90427,1810,2060,67.68
2038,298,1207,39.68
2038,1637,3947,129.68
2592,304,2821,92.68
2592,310,4282,140.68
2592,404,2182,71.68
2592,705,2516,82.68
2592,708,2090,68.68
2592,1601,2090,68.68
2592,1614,3551,116.68
81340,1598,3429,112.68
81340,1110,3429,112.68
14504,304,2760,90.68
14504,307,2760,90.68
14504,1113,3855,126.68
14504,1637,6443,211.68
14504,1801,5955,195.68
89280,1898,1725,56.68
64939,102,1876,61.68
64939,202,1146,37.68
64939,203,1146,37.68
64939,304,1238,40.68
64939,306,3337,109.68
64939,414,1146,37.68
64939,426,3337,109.68
64939,1113,2241,73.68
64939,1211,1146,37.68
64939,1634,1146,37.68
90211,202,4920,161.68
90211,203,4920,161.68
90211,306,2852,93.68
90211,432,902,29.68
90211,712,4343,142.68
90211,714,2913,95.68
90211,719,4374,143.68
90211,1105,1025,33.68
90211,1601,1695,55.68
90211,1605,3824,125.68
90211,1617,4282,140.68
90211,1812,4617,151.68
41731,404,1876,61.68
41731,1801,1572,51.68
41731,1817,1542,50.68
77867,412,2668,87.68
6954,414,902,29.68
6954,428,933,30.68
6954,1106,2668,87.68
53027,202,872,28.68
53027,1637,1299,42.68
23321,504,933,30.68
23321,1627,1817,59.68
33854,1617,2729,89.68
33854,1817,1542,50.68
43577,202,3217,105.68
43577,423,3217,105.68
21450,1812,1603,52.68
39800,101,1025,33.68
39800,201,1025,33.68
39800,705,6200,203.68
39800,809,4951,162.68
39800,1215,3125,102.68
100913,406,1511,49.68
100913,426,1511,49.68
61408,102,4282,140.68
61408,104,4282,140.68
61408,1113,2486,81.68
61408,1817,994,32.68
63876,1619,1207,39.68
96753,102,902,29.68
96753,304,1633,53.68
96753,307,1633,53.68
96753,423,1115,36.68
96753,504,749,24.68
96753,605,1115,36.68
96753,714,1633,53.68
37981,305,1086,35.68
37981,311,1086,35.68
37981,411,1238,40.68
37981,423,933,30.68
37981,426,933,30.68
37981,705,964,31.68
37981,916,1115,36.68
37981,1015,1115,36.68
37981,1017,994,32.68
37981,1616,1238,40.68
37981,1617,1207,39.68
37981,1634,1238,40.68
37981,1637,1238,40.68
37981,1704,933,30.68
79767,1801,1542,50.68
86830,198,5285,173.68
86830,198,5285,173.68
86830,428,1511,49.68
86830,1105,1086,35.68
86830,1205,841,27.68
86830,1898,1086,35.68
73663,304,1086,35.68
73663,498,1086,35.68
73663,504,1086,35.68
73663,998,1207,39.68
66359,410,2333,76.68
66359,411,2241,73.68
66359,1619,2486,81.68
66359,1701,1480,48.68
45039,306,2121,69.68
45039,432,3337,109.68
45039,504,2182,71.68
45039,602,2090,68.68
45039,705,4739,155.68
45039,1098,5347,175.68
45039,1111,1299,42.68
45039,1117,5347,175.68
29627,423,2913,95.68
29627,1105,1937,63.68
77446,1108,1146,37.68
94252,304,780,25.68
94252,311,780,25.68
68287,809,2760,90.68
68287,1617,5012,164.68
49271,108,3156,103.68
49271,304,2182,71.68
49271,405,3156,103.68
49271,426,2791,91.68
49271,428,2029,66.68
49271,432,3490,114.68
49271,714,2302,75.68
58502,201,902,29.68
58502,304,3306,108.68
58502,305,2333,76.68
58502,313,2333,76.68
58502,1614,4282,140.68
58502,1801,3094,101.68
33810,303,1421,46.68
33810,423,2151,70.68
33810,426,2151,70.68
33810,498,1480,48.68
33810,1617,2241,73.68
33810,1634,2241,73.68
33810,1801,2241,73.68
33810,1816,2121,69.68
70264,305,1055,34.68
70264,504,1937,63.68
70264,898,1115,36.68
90675,1110,1756,57.68
62708,304,1695,55.68
62708,306,2182,71.68
62708,1798,2729,89.68
15434,1812,3429,112.68
22911,304,964,31.68
22911,313,3916,128.68
50234,1617,1452,47.68
50234,1622,1633,53.68
50234,1634,1633,53.68
55067,411,1177,38.68
55067,426,3306,108.68
53531,1627,1207,39.68
64964,428,1480,48.68
64964,504,1876,61.68
64964,612,1786,58.68
64964,1605,2516,82.68
64964,1801,1817,59.68
44310,426,1695,55.68
44310,604,1756,57.68
44310,605,1756,57.68
44310,1619,2699,88.68
48471,415,964,31.68
42844,916,1452,47.68
92991,1617,902,29.68
92991,1634,872,28.68
42774,198,4678,153.68
42774,1198,3551,116.68
42774,1301,3003,98.68
42774,1598,1572,51.68
42774,205,1146,37.68
42774,306,4343,142.68
42774,424,4647,152.68
42774,429,3398,111.68
42774,714,1633,53.68
42774,798,1572,51.68
42774,916,1330,43.68
42774,1007,4586,150.68
42774,1119,3551,116.68
42774,1216,1115,36.68
42774,1312,3003,98.68
42774,1615,4647,152.68
42774,1709,4678,153.68
42774,1805,4402,144.68
42774,1813,3094,101.68
42774,1898,4343,142.68
94089,102,1511,49.68
94089,202,4767,156.68
94089,205,1876,61.68
94089,305,1115,36.68
94089,504,660,21.68
95752,111,841,27.68
95752,404,780,25.68
95752,1015,841,27.68
95752,1110,841,27.68
95752,1629,841,27.68
49318,202,1845,60.68
49318,798,4829,158.68
49318,1810,5073,166.68
53308,205,1055,34.68
53308,304,1876,61.68
53308,305,1876,61.68
53308,306,1876,61.68
53308,307,1876,61.68
53308,423,1876,61.68
53308,498,4068,133.68
53308,602,2241,73.68
53308,605,4798,157.68
53308,910,2241,73.68
53308,1198,2241,73.68
53308,1215,4798,157.68
91272,305,2486,81.68
91272,713,3886,127.68
91272,809,2668,87.68
91272,1801,994,32.68
20515,108,933,30.68
20515,206,872,28.68
69188,1705,2090,68.68
54768,304,1238,40.68
54768,1105,841,27.68
54768,1605,2363,77.68
54768,1623,2363,77.68
81914,1105,1238,40.68
81914,1817,994,32.68
46884,410,2090,68.68
46884,415,2090,68.68
46884,712,2638,86.68
46884,713,2576,84.68
46884,719,2090,68.68
46884,1117,1664,54.68
55157,306,994,32.68
55157,407,1330,43.68
55157,432,2121,69.68
55157,1622,2151,70.68
55157,1640,2121,69.68
55157,1801,1055,34.68
77668,1616,2151,70.68
77668,1617,2151,70.68
15158,313,2333,76.68
15158,411,2272,74.68
523,406,4282,140.68
523,408,4282,140.68
523,423,4282,140.68
523,426,4282,140.68
523,1110,933,30.68
523,1111,933,30.68
523,1605,6624,217.68
14354,102,1603,52.68
14354,305,1633,53.68
14354,898,1238,40.68
91064,1113,1542,50.68
25926,414,4037,132.68
25926,428,933,30.68
25926,498,933,30.68
25926,504,1542,50.68
25926,1306,1845,60.68
25926,1628,3459,113.68
93471,202,780,25.68
93471,1801,1725,56.68
64248,202,1146,37.68
64248,415,1299,42.68
21646,304,872,28.68
21646,305,872,28.68
21646,311,4433,145.68
21646,598,1238,40.68
21646,719,964,31.68
21646,1605,3794,124.68
21646,1801,2941,96.68
21646,1817,3612,118.68
87710,102,1452,47.68
87710,304,4129,135.68
87710,916,4129,135.68
87710,1108,1207,39.68
87710,1801,2821,92.68
66780,504,964,31.68
66780,1817,1115,36.68
73863,710,1572,51.68
73863,1701,4160,136.68
1340,201,2151,70.68
88806,109,872,28.68
88806,198,872,28.68
88806,205,1876,61.68
88806,298,2972,97.68
88806,304,1421,46.68
88806,305,1421,46.68
88806,426,1025,33.68
88806,612,2972,97.68
88806,1117,2151,70.68
88806,1205,1025,33.68
88806,1801,3794,124.68
34478,1701,1603,52.68
34478,1801,1695,55.68
34478,1810,2699,88.68
2267,1617,5469,179.68
94268,423,3886,127.68
94268,798,811,26.68
94268,1601,872,28.68
83061,304,1115,36.68
83061,305,1115,36.68
83061,307,1115,36.68
83061,311,1115,36.68
83061,428,1146,37.68
83061,432,4555,149.68
83061,1601,4555,149.68
83061,1627,4555,149.68
37416,411,2090,68.68
37416,1215,2090,68.68
83856,108,1177,38.68
87759,201,1238,40.68
87759,304,3916,128.68
87759,308,3916,128.68
87759,1701,3916,128.68
19136,1898,1817,59.68
74584,304,964,31.68
56399,1117,1603,52.68
15456,202,3582,117.68
15456,405,1786,58.68
15456,407,2729,89.68
15456,410,3977,130.68
15456,412,3156,103.68
15456,421,1756,57.68
15456,423,3521,115.68
15456,712,1756,57.68
15456,713,2760,90.68
4621,1312,2607,85.68
7397,406,2029,66.68
7397,412,2029,66.68
52590,404,1299,42.68
52590,406,4190,137.68
52590,1605,4829,158.68
27678,304,964,31.68
27678,305,964,31.68
27678,498,1360,44.68
27678,1605,1391,45.68
25047,202,1360,44.68
25047,412,1725,56.68
25047,1215,1725,56.68
25047,1898,964,31.68
13005,202,964,31.68
13005,406,1360,44.68
13005,1701,2882,94.68
13005,1817,2486,81.68
71430,304,1146,37.68
71430,305,1146,37.68
71430,415,4829,158.68
71430,1008,4920,161.68
71430,1113,1725,56.68
71430,1622,3916,128.68
71430,1698,4920,161.68
87524,202,1238,40.68
87524,1617,4464,146.68
87524,1622,4464,146.68
87524,1634,4464,146.68
87524,1637,4464,146.68
14229,1801,2363,77.68
46905,1616,4617,151.68
25261,104,1756,57.68
25261,109,1756,57.68
25261,112,2090,68.68
25261,1622,2090,68.68
80626,306,1238,40.68
80626,713,1299,42.68
91705,1617,964,31.68
91705,1801,1086,35.68
33590,313,2182,71.68
15895,432,1845,60.68
15895,898,1452,47.68
15895,1108,1786,58.68
15895,1798,1452,47.68
96647,414,2060,67.68
96647,426,1391,45.68
96647,1113,1907,62.68
96647,1117,2121,69.68
96647,1609,1421,46.68
96647,1626,3247,106.68
17794,102,1146,37.68
17794,201,1511,49.68
17794,915,841,27.68
24709,1617,2972,97.68
24709,1705,2241,73.68
24709,1817,1937,63.68
85391,1112,1177,38.68
85391,1801,1086,35.68
85391,1812,2638,86.68
85391,1816,4464,146.68
85452,1017,1299,42.68
96839,305,1786,58.68
